drugid,CVCL_0179,CVCL_1092,CVCL_1104,CVCL_1106,CVCL_1110,CVCL_1114,CVCL_0207,CVCL_1183,CVCL_3509,CVCL_1230,CVCL_1245,CVCL_1256,CVCL_0290,CVCL_2067,CVCL_0332,CVCL_1304,CVCL_4647,CVCL_0004,CVCL_0589,CVCL_0374,CVCL_0375,CVCL_0031,CVCL_0062,CVCL_0623,CVCL_0418,CVCL_0419,CVCL_1408,CVCL_1418,CVCL_1426,CVCL_0064,CVCL_1609,CVCL_1619,CVCL_1620,CVCL_3768,CVCL_0465,CVCL_1627,CVCL_1628,CVCL_1629,CVCL_0035,CVCL_1662,CVCL_0014,CVCL_1694,CVCL_0532,CVCL_0098,CVCL_1711,CVCL_0553,CVCL_0006
DOXORUBICIN,0.15557225673240263,0.1801412359623624,0.26997179517235803,0.4921767795660079,0.25258285540373415,0.19047733747574397,0.49507488148603407,0.37628060543974157,0.31387056680418207,0.237896636798352,0.20737953734982842,0.1301706808383244,0.29676119665058864,0.24537465763115904,0.17923054050577802,0.25534494112545264,0.1532165820421854,0.2560949215224632,0.2830676293598278,0.2268413053117926,0.3455652284865667,0.33362820021686435,0.23228565856590566,0.18651086016976168,0.1196929760510781,0.20919126265576002,0.0826339003341719,0.2773737100944975,0.20213121608386622,0.44565600556141005,0.11981676271635137,0.369049644356986,0.3183776179090807,0.21746876094966405,0.24482850478778811,0.07767666847253214,0.0918029573281763,0.22386230721675088,0.06732021670055825,0.180458947608807,0.27648313393511886,0.41550262203910254,0.08048120782890344,0.311042046482688,0.5197669940696648,0.21198824145141001,0.34657451205642414
GEFITINIB,0.17861572965088565,0.07379681010739307,0.20554311642874978,0.15256184858983138,0.007120870846614272,0.19555942502471493,0.05968818698491282,,0.0786303398230346,0.015193692230411126,0.2678784564850826,0.11684179394910188,0.01777384463135639,0.1305480935647963,0.07019755268468819,0.408304740754684,0.0134954700460465,0.01478051342124541,0.026940078595859188,0.1143951807917655,0.06014924956286409,0.19996001279536244,0.12523232512814342,0.10196041001648311,0.13509358505606772,0.21775120627370223,0.10881828115643359,0.07097923179693685,0.06621466120348377,0.16857603111159464,0.012490247987235433,0.017327573847634392,,0.010814854219434334,0.08492511732875685,0.07460100178028498,0.06816541888289197,0.05067904454963643,0.012165257109928529,0.09865365504831793,0.006304595054983567,0.011056350570096943,0.0944725987586081,0.003692853828581921,0.051857629638847026,0.06831687962752574,0.06876826186655381
IMATINIB,,0.052287099303819605,0.09109375,0.11819402061205717,,0.11205087021312608,0.04428099020118205,,0.015585805314909792,0.3292168815671005,0.18711320386342742,,0.15240149724954472,,0.02538920341871698,0.05343855253196868,,0.297350325322565,0.23603598725484187,0.0375928424518933,,,0.11096094459999949,0.10864710886698567,0.018107233837058007,,0.01747834280518488,0.0196444309218179,0.006331631876870821,0.00720280145331957,0.005478908324341254,,0.0042711152539092,0.0071212996298470835,0.0002539133817091307,0.0028837098155833243,0.00948312651605539,0.007282749154137327,0.006640782721111792,,0.009806618049948304,,0.04646273034699896,0.0008964814781620644,0.004461762707145953,0.03791293636890821,
LAPATINIB,0.42351375936237595,0.1433185355674904,0.0926058975511386,0.17376779831319777,0.004320078581766192,0.18760518548309926,0.025481649895927994,,0.08801715999999957,0.0499834398429665,0.22112278396427765,0.170278737311829,0.0892741438281411,0.15691277566796713,0.10615810022362193,0.34353817544959986,0.010032262821807476,0.06367691118355293,0.29790889171548496,0.022891952515685605,0.022044824177604488,0.2359987982884767,0.19409733966215192,0.104783284657019,0.3046144872614473,0.216866054170102,0.10420248349051725,0.01833485604258599,0.03624566825412805,,,,,0.06521900000000037,0.05993816137944526,0.020200283881492122,0.0343808989443625,0.0044666006603889885,,0.06260958936181664,,,0.11065292674605952,,0.0070416941117718785,0.1558544109131367,0.01214846224038618
METHOTREXATE,,0.113421830184544,0.3136233031069932,0.20044622522224068,0.304550447389519,0.17332414988986297,0.5598291226020679,,0.2425403378859884,0.24016853137810212,0.23501686462522,0.0410049416787002,0.12089564494107415,0.0678334396492751,0.08547232677265833,0.417484631002077,,0.505456074061676,0.38714469522237605,0.34469415894710065,0.08120847979106338,0.1819008939608329,0.09139493000000075,0.09849469550972091,0.07473272525984773,0.2751465306940943,,0.6804043286496132,0.5665909702088361,0.4284776772637947,0.43872580741327966,0.006331963548374236,,,0.3426264157309848,0.3064109480621096,0.40313976949374297,0.26134403839237175,0.0007082789909089341,0.0011923618498428379,0.29330042705556575,0.5370393113157597,0.05446234649359414,0.5545041382970163,0.6135165755858828,0.12593448960578177,0.4791481134695003
NAVITOCLAX,0.05446859197145707,0.11028270111671339,0.3537736788129948,0.146569683477777,0.05333685372559684,0.15320033161133467,0.422817126496505,0.33818967714596315,0.08581908088829561,0.34513881842426136,0.2296917416154555,0.14117826882724505,0.13781778292275118,0.23441965772210824,0.0894296085404899,0.130258854,0.021195304798148604,0.008259530342260332,0.4171035701551955,0.5303574202322314,,0.1756771297509365,0.25620335916811776,0.16924580237599535,0.2250942458382126,0.15625653715265717,0.26634472263995795,0.521253868876557,0.0942033039386164,0.5081380751356711,0.20848461437562113,0.4722329946847187,0.22668481335748214,0.18315636176679068,0.09141161281301748,0.0775799033308761,0.05224336540552122,0.00540522555872766,0.08812356517081081,0.18826198196478983,0.27467706582497153,0.211924385212282,0.04290344722052526,0.21479863504964058,0.32124839475139516,0.08617428127715414,0.09171161855095343
NILOTINIB,0.0271827215070162,0.12344820782969394,0.16516749393562255,0.10789231200000025,,0.14876918894673333,0.00726655525783735,,0.17398623274039132,0.27978223946440056,0.0465305692875467,,0.170936643900446,0.0801415530521955,0.07652523999999929,0.121676957813919,,0.6652529493920576,0.46044435878904055,0.006861003718053888,0.007375364885681233,0.0720826504963544,0.1678367739856517,0.07105414456449441,0.0641690500546796,,0.0625021628000008,0.11250348156608589,,0.07352511498415545,0.017910786338538303,0.1619428558593186,0.07115183046831848,0.06346086790481228,0.006014720421176808,0.0013452921793138742,0.01586196512971455,0.0294521978639493,,,0.015275257239850851,0.17817542533473454,0.0454744000000001,0.0063625515617172605,0.11409538689757404,0.09881548488004555,0.118164241306917
OLAPARIB,,0.09252948325197405,0.18712951305910935,0.18635432273238328,0.09292742909001642,0.16188020909503936,0.0566978341227692,0.1045257101455689,0.1071845275017708,0.16866198262625923,0.13730297233847313,,0.24138805565026356,0.001101447926862602,0.009136467577507834,0.10588799745990679,0.0380646376964424,0.013799905942105246,0.014176530440324122,0.12760182696527764,0.06734054378493784,0.1501892902523893,0.15848877903395941,0.0012658423457375199,0.07820821336844164,0.08554695702746518,,0.14713596677971785,0.009221808506254706,0.22844702316539667,0.0509659988227679,0.15412297805798325,0.21207757296250893,0.00720606650119573,0.06479078206595318,0.03472195294313999,0.03625362441886228,0.10004530332747198,0.04550172612506929,0.0006115181995192363,0.013293499704769132,0.168371910930944,,0.09380544784254229,0.13408407280421458,0.06159458607906028,0.17679416227409558
PACLITAXEL,0.27519999719866134,0.45256841377079504,0.4260756526676163,0.3777848186587407,0.3919988744352072,0.30804810944290206,0.5055857264068191,0.403135814034786,0.41575579883961444,0.3389638796443355,0.31175057686592256,0.0812973241861813,0.4435296425533773,0.4300406645394586,0.46918539883914534,0.3496989420495882,0.1934408460399439,0.4359006472742541,0.3657954778093647,0.3765453326354385,0.29927994246662576,0.25870587845702875,0.543932628915455,0.24196323963713295,0.32940119565654497,0.24172328437311705,0.2208811698432773,0.603305105908184,0.3946204314235494,0.5340552740210025,0.5550917027435703,0.5725121221802367,0.5816041681761585,0.273224543172448,0.465954063287572,0.2258692030263307,0.23930574485394926,0.412832262570408,0.15041034233399322,0.09450304216880821,0.562676287224521,0.576522033621991,0.22351324062130382,0.572046777260438,0.5279881206084637,0.3369835861911529,0.4367013417306521
PAZOPANIB,,0.10359135388578977,0.15909893969623767,0.12910642967178682,0.06324488106281913,0.0735513262000004,0.06466734105957675,0.005632720444784737,0.140498994142797,0.238454291921825,0.016409204978086307,,0.08034665251325708,0.11842538341859701,0.06649097182662266,0.11760631733331048,0.010335070603173405,0.05856962673272205,0.38103392672182346,0.3507078109318233,0.09950794006087695,,0.13966147058093936,0.10636703110918903,0.19568233359685852,,0.2553549411340791,0.006372123507413723,0.07823012786280396,0.17037805704753983,0.007527396111704023,0.0022515506885291423,0.04184625876029815,0.0033193977633902364,0.005395186611281453,0.008381704172852139,0.04304743851058486,0.05992799999999979,,0.025338609999999883,,0.001346013385745175,0.06508346913917673,0.03517263166860942,0.049691204443570364,0.08930035717236597,0.03729818508829304
PICTILISIB,0.238421732928035,0.2017473661256823,0.2761175126818251,0.25994470866720953,0.21391092580275714,0.23502813470778958,0.1865464140956872,0.13691317849317,0.024787519373392932,0.29201299378538487,0.3081582563109926,0.26859443795608323,0.2104266951907879,0.2674967532067447,0.24864643754681803,0.4674567109036141,0.17749385830892442,0.03499655171976117,0.3104285987270358,0.15378311871364933,0.2124946279877364,0.30275760077973013,0.238254489074326,0.171732569362177,0.32731244300190176,0.22379854589676298,0.24743945152462427,0.3663743605849401,0.22245970800274653,0.30265558050910857,0.33987287315082415,0.2537453363214418,0.2967552643518396,0.13772963804253602,0.30065842832262896,0.170575940789301,0.19690074575250538,0.21521705371074804,0.15910952734578618,0.17002344619520102,0.22183362608560353,0.2392449421177609,0.16392095857880107,0.311478211687095,0.26278105521326894,0.352705420286723,0.3292048887239427
SARACATINIB,0.114623218197864,0.117230084734206,0.23003348737649248,0.17045794828789654,0.171875981526478,0.19740108232303324,0.026445891606098285,,0.0924905947890199,0.2873532403647962,0.20785023028562516,0.03526773410007079,,0.19808415096306148,0.06212025149629344,0.3744766964617404,0.14791055642282927,0.283648016515687,0.20298467082395602,0.016573262360709287,0.26301678325964195,0.15836223798419805,0.2282111656503949,0.009775206729875346,0.19457111770860822,0.14051990747724424,0.008540360629886364,,0.013635621016464811,0.13494306640103948,,0.1812175578127502,0.17136923315801067,0.01248304790615498,0.195889571009853,0.10974594249238878,0.13697750695249708,0.13930786612559717,0.1359408965479245,0.1722439804590576,0.005013565354753332,0.06290280474497648,0.12219891233086605,,0.09423759469612411,0.09918591503426628,0.004498861419003303
SELUMETINIB,,0.0015200580820985232,0.25223646711695313,0.09216749021815868,0.048672627934761514,0.16902899925019382,0.071552632313549,0.521048156815335,0.161056639226614,0.20127703467007496,0.322842021408143,0.11273957974190309,0.13967776044779484,0.13082583657763952,0.161992418473082,0.38373898049816496,0.10555508557951701,0.07318003389633605,0.26086151016090897,0.09867034584056521,0.159908441406234,0.3734346906731061,0.33746130389263224,0.0794626121644521,0.01369036666206374,0.0507320239529991,0.1425510450256086,0.441762127935172,0.0240524196338628,0.15619282825118364,0.2491384857769908,0.663351828854777,0.2701675368425397,0.35572913898652986,0.12773781570703602,0.12682144306542661,0.2570673217804785,0.10905468173935198,,0.23757430200171203,0.021372335942788923,0.5731816844101734,0.117482099696387,0.441988728326136,0.1538311076137425,0.0538052000000002,0.37669528163897836
SERDEMETAN,0.0019755802042630854,0.162072031145635,0.2186887972269077,0.14054222554702728,0.016764497349424992,0.1697361169623075,0.05470760861573564,0.11580135961492871,0.026363941644727964,0.163075698917391,0.23738430193879792,0.0674337045000349,0.09362817836910933,0.058533680149219114,0.15215957928798413,0.015780981120751544,0.008835099910911342,0.017764725296936533,0.16215796029529359,0.08612267783303727,0.0779512769398067,0.037637918056875955,0.1772164558809578,0.1173089959084988,0.1463452627413623,0.0134731276579375,0.014772439191792976,0.35201609769652004,0.09709338898300426,0.3053776809556045,0.019909152292553373,0.2175893092553796,0.28073960438819945,0.016536011237507357,0.0333892421624451,0.008608164387727242,0.03936358069406523,0.00871341613111375,0.006794363162900836,0.0025678915504169023,0.011311554856600264,0.13981487614336635,0.025466178077010782,0.1961827060150509,0.2439587891659993,0.050659062817137994,0.11377635800692414
SORAFENIB,,0.0588663650139205,0.000973645529248216,0.001238888692591269,0.007357359232734193,0.09003045020490857,0.019618889566858203,0.06816418370777962,0.1283930085348423,0.23545355400173315,0.0016295909025632806,,0.005922036767628443,,,,,0.0013673149581284161,0.2707104106273212,0.012918263438262073,0.0371312073309396,,0.051233829021570275,0.03350357999999978,0.05659890067538806,,0.06025053551794112,0.00270184376524205,0.4164224049033071,0.5120318245124288,0.012019029703444595,,,0.015230963675058726,0.009533008495499597,,,,,0.001195110395210344,0.004019285763235237,0.00271584715290594,0.01552385932377511,,0.0495514615802085,,0.012492197653113697
SUNITINIB,,0.11585436814886813,0.1533156657223279,0.03885652303108938,,0.046803593556098914,,0.00459167305143784,0.0245082748961259,0.189718091603662,0.20344189204887014,,0.08746002434987399,,,0.012286198262483434,0.1665897529392421,,,,0.02118394610165809,0.1867875314602385,0.09560638518714945,0.04576378189268501,0.09632319091236866,,0.0784522094877246,0.048453173412542266,0.43345992226153485,0.5272544109908608,0.06900014624676051,0.020272499378233194,0.0023748314984154873,0.03383402000000041,0.02114200000000099,,0.0008732450504652029,0.009744400318588746,,,0.04540298407812853,0.01677732040079018,0.028284006876532944,0.08396764106426331,0.018501536830663072,0.10609390482374985,
TEMSIROLIMUS,0.25656380699922193,0.39217956764347867,0.299354006100935,0.509580901811157,0.37887182794994345,0.34171083436850813,0.5057296235031701,0.31298549373632695,0.1768225596268281,0.20994297681590102,0.2641415042932098,0.0869779977608145,0.36943074000000004,0.11303400112865397,0.3825048616165596,0.4595172142786612,0.1708172521368292,0.158440423159518,0.30630276060508554,0.395310409918659,0.21815681952341148,0.435041220791678,0.313881904078745,0.1935693878326285,0.5369617633578455,0.2296738084032139,0.41736468478636807,0.186374940730974,0.1760260832106655,0.25066129718877833,0.2781991490452593,,0.11594280190568981,0.27826316878734886,0.22906076556456198,0.205521270070763,0.13941839707353626,0.21856902635075662,0.23280146189801998,0.08423769457206425,0.16346069380219902,0.22426980802120197,0.20983366296959302,0.12692816322358524,0.5513121835678197,0.2772122815239629,0.271392142057861
TIPIFARNIB,0.14983837687033205,0.14696120276339641,0.409789287850757,0.39662126837212697,0.2668849172970018,0.2569873432590525,0.39189477596159683,0.395316312237046,0.2225656565465845,0.49330031019182796,0.26240714400964527,0.255114345084866,0.2459046829382112,0.2726085398507394,0.2371103092905138,0.2008408887895165,0.07173456769059423,0.2318493114772838,0.4095324494937827,0.4960342880005165,0.17351589386538635,0.4710750519587021,0.3050530582738133,0.135711354051677,0.25571738109951003,0.10921993469550069,0.26794900556486007,0.5799846197403312,0.250090654795063,0.4385218316790023,0.1958475860684629,0.49441469664512605,0.25082243423730705,0.15213557270383204,0.2173843696408581,0.13749650409211456,0.07956965566171074,0.18939624913576997,0.11674193337627259,0.10848084015853192,0.254518952749165,0.5305685925061787,0.12230609538303641,0.31405829610687575,0.5213147126339377,0.1414921045225842,0.37867166534293667
VORINOSTAT,0.14283242219012,0.1479379750448313,0.307573706492266,0.15878171159335883,0.01865958411423698,0.16090031776790395,0.29744724003119366,0.02268504021229673,0.23194456520430626,0.22809580217412015,0.16330921634372847,0.166499720854303,0.15058324831687697,0.10688572569989147,0.1477953240099402,0.15141966469535,0.1119370310894323,0.1652385947786056,0.26082493782446203,0.2242394822818398,0.12254074992201155,0.23464166219957608,0.14150954343193362,0.1637993549365938,0.2929854180187332,0.15215184023425501,0.20629376257881782,0.22534569717990463,0.3342773436039262,0.243901656373364,0.225105692926848,0.24878892896890198,0.2546523137006045,0.1956432931625128,0.12043469716958399,0.0334507345671975,0.19053096590618573,0.17240947382027977,0.12122204714012359,0.1774242712813581,0.277688973977932,0.0970101051785495,0.09134549613275932,0.1879547804389026,0.4007768599662889,0.17228138008159327,0.2967662848961823
