drugid,CVCL_0179,CVCL_1092,CVCL_1104,CVCL_1106,CVCL_1110,CVCL_1114,CVCL_1183,CVCL_3509,CVCL_1230,CVCL_1245,CVCL_0290,CVCL_2067,CVCL_0332,CVCL_1304,CVCL_4647,CVCL_0004,CVCL_0589,CVCL_0031,CVCL_0062,CVCL_0418,CVCL_0419,CVCL_1425,CVCL_1426,CVCL_0064,CVCL_1609,CVCL_1619,CVCL_1620,CVCL_3768,CVCL_1627,CVCL_1628,CVCL_1629,CVCL_0035,CVCL_1662,CVCL_0014,CVCL_1694,CVCL_0033,CVCL_0532,CVCL_0098,CVCL_0553,CVCL_0006,CVCL_0588
PICTILISIB,0.29123036927856105,0.131934340031952,0.147275740057755,0.315929994845167,0.355512447179683,0.308640896239338,0.121644995056518,0.047550788714388004,0.33884612397804803,0.293111069643588,0.24379059534252498,0.184585275234793,0.25786912226316,0.4268425077650129,0.15876162813341801,0.0899003619318733,0.429526064110156,0.38707042646208795,0.135870830459965,0.44995011197057105,0.210632530410473,0.415065735734902,0.371169299298748,0.511751370266929,0.456362738377053,0.304787380745232,0.272290396534547,0.0842406023242741,0.125026920361091,0.26690077998066297,0.103247813678113,0.14221420467717097,0.260436196528728,0.37437384275144303,0.258330986399022,0.46591751171292795,0.227405372723038,,0.330361640910184,0.33702552934570806,0.38941279538157997
SELUMETINIB,0.00713397053731235,0.0508667221521938,0.12213866198510699,0.0530819630941706,0.0395051479545052,0.38903774790626205,0.713391485511235,0.14597297975227802,0.12423199192767,0.25861869507398394,0.11418198925620901,0.24370073732699699,,0.22165371862992603,0.237481817006168,0.153631033054054,0.241930602319797,0.105623682625095,0.266800086792896,0.131422746614655,0.10611995803567299,0.228528302273105,0.204198781808572,0.38276100243912503,,,0.24369590455423396,0.319231436532666,0.0947222139561685,0.45716049964701294,0.0924223174024782,0.0157522816753083,0.314213373822613,,0.6213214033587929,0.0148117326508665,0.0603880133141913,0.624996034089143,0.0969497297523071,0.539901058798721,0.0036834477558845796
SERDEMETAN,,0.128369335011195,0.0198742278493109,0.41578584119929707,0.235066834724513,0.103319481446915,0.15611504999412804,0.016086546760254998,,0.060955474925998,0.0319748654239447,0.070297222557046,0.214934462348176,,0.0446576031888297,0.15863181268159499,0.22438712659849,0.0916038074376609,,0.0709841641725946,0.135363885972387,0.24167052272273898,0.24718040337251102,,,,0.219823652480665,0.112668283363704,0.0349452015737517,0.054945776218446,0.098681298383862,0.00915872514581761,0.0684813038603191,,0.370055818243904,,0.0828442415459891,,0.0579178925001066,0.24491789611335502,0.0986284596045056
SORAFENIB,0.27939083966620004,0.0619632429515585,,0.0540733333333533,0.0191399181596167,0.15567077426984902,0.294064779165515,0.00048489966025300196,0.21175097710069002,0.0299063990213128,0.0889491001362107,0.063184729299673,0.289598651918274,0.13607705931543498,0.11347432932745499,0.238317180762832,0.6431282386620629,0.0803638260092256,0.0694338445114869,0.20652246757085999,0.20991330874036898,0.42752839527878,0.39861093533558295,0.884700610314238,0.0185133333333147,0.00541212140701364,0.201396674312302,0.21767581959722002,0.0599252216171068,0.194475574566614,0.0778918341656581,0.16821552462218803,0.000484925539055436,0.147123564764676,0.19398511719316103,0.16250092431859,0.00160802281214423,0.109397199117351,0.17769495405958605,0.23536372942280198,0.0012103423476820302
SUNITINIB,0.208653570347591,0.16588702428225802,0.15281384598468,0.20677743707428198,0.21026290624566,0.23982756151117998,0.275782869877874,0.13039248195926198,0.213801364680632,0.174237650257491,0.10959547141707199,0.219984325985757,0.265170476453629,0.19815758054300603,0.245468245983892,0.24174830447703702,0.663094150831232,0.21759496202765902,0.165274371087828,0.19944289561051504,0.243117532526943,0.451782544696521,0.312149028023229,0.8277136881708591,0.247769878833861,0.366987054086776,0.241454420097351,0.172489343728628,0.12815180903062098,0.24169618873658102,0.12175148861699699,0.05632324638236401,0.216925906365659,0.267032315918935,0.291520453064049,,0.200822379620924,0.27104944576546103,0.0479169642420524,0.24159933896424,0.130291649360118
TANESPIMYCIN,0.29287698697189196,0.177774805943182,0.0183122122703837,,0.40243877760679,0.301522473940455,0.608276747755874,0.0761865312400575,0.217706694015343,0.33230761008978804,0.239038858335508,0.32775259503929804,0.43562953380645,0.302268674942549,0.263069105451427,0.42182617786770893,0.275904628425802,0.21266116072631602,0.243792058861779,0.576183195166171,0.162857482997186,0.352049702193443,0.212625598858903,0.7488583789376371,0.304242798222224,0.543238572079773,0.34437118016838797,0.509903147823378,0.209240118935762,0.19454840503177198,0.368822137605434,0.104572162456907,0.0807660812117369,0.36886492512784996,0.34590747175557,0.402002113514666,0.21776998023095398,0.42672627467745705,0.16138487136882002,0.438004412655475,0.357276249514198
TEMSIROLIMUS,,,0.0998649146777342,0.407332422705996,0.459563711199817,,,0.04891479879552299,0.135545329411026,0.38039023666476,0.23204071759943,0.0874987532714215,,0.36825897329820095,,,,0.483522662347404,0.19010782280596397,,,0.543610998967778,0.41293356657105895,0.659176493246586,0.368132439020736,0.248936538622562,,,0.26259593830872197,,0.0523098922987174,,0.35218293631358794,0.421537460082392,,,0.18154126309961396,0.0625743843842643,,0.524177620734557,0.4455591571282779
TOPOTECAN,0.0635177801741414,0.44170830614151396,0.130585845331167,0.6933632160109561,0.42063642136111207,0.452598003711874,0.7831356275093999,0.351025938075074,0.5272153946053161,0.26880741887895004,0.233549100393374,0.151445612305933,0.32158023632318,0.35396396184837103,0.26789750653220495,0.382191455079769,0.442267857883682,0.170142691465514,0.18479359324872602,0.48541660297532796,0.516080039908567,0.5607387418131,0.33475771263946197,0.7243256953165591,0.49585118131406297,0.553822544864987,0.6638162196558001,0.274339276969722,0.262973829979795,0.348720369919516,0.32622191053222493,0.309688478433772,0.21443705096152202,0.387052061246635,0.5618117322744661,0.7377406833037479,0.323897353357889,0.60673412240838,0.305391086150925,0.572266307057658,0.326442433232495
VANDETANIB,0.0974747564952384,0.0892697305142262,0.122154216262481,0.145554289423077,0.194496989341356,0.493019980260863,0.163862245627023,0.0358732587151583,0.0115424295685018,0.14844573011697698,0.14996819914624301,0.20563075043086604,,0.26985833144487104,0.183824838422007,0.27518261810198497,0.261551901971594,0.0270548803785969,0.10444484979278698,0.188994272475425,0.19177942692903102,0.229703240344599,,0.241090819675875,0.0468341731228602,0.0419773455957126,0.0392632710119278,0.041824953408548,0.0767905486707934,0.25117341252887904,0.0375085063574614,0.0865215470477126,0.210178711576585,0.0584430294620644,0.125672602745257,0.10316889717810901,0.12009737624991901,0.0412314641302411,0.10444340851363301,0.11026911153275099,0.0632096548284745
VORINOSTAT,0.206898257241399,0.0923444410822731,0.19459318221381303,0.273321435345749,0.192703643694117,0.239386784943561,0.26024089214853896,0.19742208653406101,0.255765417862819,0.22404589699073002,0.0889671159099646,,0.18773804951369502,0.199571524012883,0.108941245707535,0.24338183132859803,0.31280292205859994,0.28762515077523304,0.18894496862567398,0.376602067988662,0.131077778921799,0.28369303831545,0.230214240877158,0.367961847381205,0.28791273664786604,0.293286483429751,0.246528985031179,0.141575560366599,0.12140888756810699,0.274470712009219,0.207814260509507,0.0513655049234099,0.24439775552902,0.31096758014396897,0.20637265588325102,0.24757918042235602,0.17639060212384697,0.32087686523736,0.19065096654010602,0.305810293935532,0.11093598936735001
