drugid,CVCL_0179,CVCL_1092,CVCL_1104,CVCL_1106,CVCL_1110,CVCL_1114,CVCL_0207,CVCL_1183,CVCL_3509,CVCL_1230,CVCL_1245,CVCL_1256,CVCL_0290,CVCL_2067,CVCL_0332,CVCL_1304,CVCL_4647,CVCL_0004,CVCL_0589,CVCL_0374,CVCL_0375,CVCL_0031,CVCL_0062,CVCL_0623,CVCL_0418,CVCL_0419,CVCL_1408,CVCL_1418,CVCL_1426,CVCL_0064,CVCL_1609,CVCL_1619,CVCL_1620,CVCL_3768,CVCL_0465,CVCL_1627,CVCL_1628,CVCL_1629,CVCL_0035,CVCL_1662,CVCL_0014,CVCL_1694,CVCL_0532,CVCL_0098,CVCL_1711,CVCL_0553,CVCL_0006
DOXORUBICIN,0.11670985590482302,0.180478176975471,0.26997179517235803,0.347510191189356,0.20875922626147103,0.17324521662698902,0.399677016873516,0.310975706974993,0.34874507422686896,0.237896636798352,0.230421708166476,0.10762737325127801,0.24525718731453602,0.184353612044447,0.19914504500642002,0.18814649068542202,0.153529267822968,0.219838296278612,0.28909717111380395,0.206219368465266,0.285591721422706,0.303298363833513,0.264604551316477,0.20723428907751298,0.108811796410071,0.20919126265576002,0.0751217275765199,0.252157918267725,0.17353159095416001,0.384540091400026,0.0990221179473978,0.369049644356986,0.31438639316706607,0.19769614708345998,0.18394327932966797,0.0706151531568474,0.0918029573281763,0.168191064775921,0.0612001970005075,0.180458947608807,0.30720348215013205,0.42514388622018,0.0665133948999202,0.311042046482688,0.5321232351578479,0.21198824145141001,0.427869767970894
GEFITINIB,0.212217862664635,0.0797637730300165,0.253756933862654,0.12479686639649801,0.00535001566236985,0.21728825002746102,0.0909742218943954,0.0,0.0721925246477785,0.0125567704383563,0.330714143808744,0.0965634660736379,0.0133537525404631,0.129629445707058,0.0831776671071449,0.408304740754684,0.0134954700460465,0.0122153003481367,0.0202404797865208,0.103995618901605,0.0497101236056728,0.182751167759573,0.10349778936210198,0.125881851037468,0.135176420596074,0.24194578474855802,0.0817567852414978,0.0586605221462288,0.0547228604987469,0.18355977203017604,0.00938410817974112,0.0143203089649871,0.0,0.0108182654691743,0.0838781447800349,0.0573736291199979,0.0934145132822154,0.0772428662545899,0.0100539314958087,0.150363747977927,0.00573145004998506,0.00755163620660948,0.0944725987586081,0.00305194531287762,0.0640217649862309,0.0564602310971287,0.0625166016968671
IMATINIB,0.0,0.047533726639836,0.0828125,0.16178994284608803,0.0,0.0765322520409303,0.0483941421835244,0.0,0.0117098462170622,0.299360366736563,0.15463901145737802,0.0,0.1309216,0.0,0.019075284311583,0.0485805023017897,0.0,0.36709916706489504,0.292626221327881,0.034175311319903,0.0,0.0,0.0833665999999996,0.0674613065842408,0.0149646560636843,0.0,0.0144449114092437,0.0196444309218179,0.006331631876870821,0.00720280145331957,0.00498082574940114,0.0,0.0042711152539092,0.00535033781355904,0.000209845770007546,0.0021665738659529103,0.00783729464136809,0.0060188009538325,0.00453574395267522,0.0,0.00891510731813482,0.0,0.0262269999999994,0.000814983161965513,0.00405614791558723,0.0313330052635605,0.0
LAPATINIB,0.42352961056130395,0.136659365913715,0.0926058975511386,0.15122811754247598,0.0029506717995807603,0.18918807328041198,0.0277442237637475,0.0,0.0800155999999996,0.0499834398429665,0.24568880109744898,0.170278737311829,0.0892741438281411,0.14820787416623002,0.0961310869079505,0.38020523266664297,0.008291126299014441,0.0578881010759572,0.29790889171548496,0.0171990627465707,0.0165626026879072,0.213092207619197,0.18595128295243804,0.104783284657019,0.376067268224009,0.216866054170102,0.0588195853772561,0.0125229533792678,0.0328200099090872,0.0,0.0,0.0,0.0,0.0539000000000003,0.0544892376176775,0.0151767722625786,0.0343808989443625,0.00406054605489908,0.0,0.0569178085107424,0.0,0.0,0.100593569769145,0.0,0.00581958191055527,0.170601818189977,0.00829756317217825
METHOTREXATE,0.0,0.113421830184544,0.348470336785548,0.19468075538612803,0.304550447389519,0.19631091970400302,0.6220323584467421,0.0,0.207063094208422,0.221059146876868,0.23501686462522,0.0410049416787002,0.165837647381446,0.0548412799553824,0.113951167264047,0.417484631002077,0.0,0.693355382800653,0.38714469522237605,0.412781229294151,0.0554664843870387,0.20212467095498698,0.0755330000000006,0.118756267554918,0.0679388411453161,0.37743008325664507,0.0,0.9333392711242979,0.650525154895887,0.476086308070883,0.668687406513153,0.00432481630242076,0.0,0.0,0.44018176319441704,0.42031680118259207,0.40313976949374297,0.290382264880413,0.0005321404890375161,0.00122887712211587,0.402331119117758,0.669708581264197,0.102480513346908,0.68457301024323,0.6816849428805161,0.172749642806285,0.6572676453628261
NAVITOCLAX,0.0495169017922337,0.12253633457412598,0.393081865347772,0.146569683477777,0.0440800444013197,0.188268656530696,0.422817126496505,0.375766307939959,0.0644771456711462,0.42609730669661894,0.255213046239395,0.14618717072418,0.11389899415103401,0.273191169510753,0.103699956528085,0.1608134,0.0108765427255442,0.00620550739463586,0.514942679203945,0.46409966463489205,0.0,0.163994775588118,0.351444937130477,0.208945435032093,0.250104717598014,0.156314211357871,0.328820645234516,0.4738650139044529,0.0942033039386164,0.5024684400102271,0.189531467614201,0.47051033888501703,0.213901766040408,0.18316832215830703,0.093817599750991,0.0870705985756185,0.0431763350458853,0.00540522555872766,0.0883116851527265,0.19931787128674,0.206368945022518,0.211924385212282,0.0422579694979715,0.229188063459963,0.292043995228541,0.118208890640815,0.06264026948361
NILOTINIB,0.0224650590967076,0.152405194851474,0.17409611108553,0.0891672000000002,0.0,0.135244717224303,0.00726655525783735,0.0,0.21479781819801397,0.31086915496044504,0.0317810049091911,0.0,0.170936643900446,0.089046170057995,0.0632439999999994,0.121676957813919,0.0,0.658294160979789,0.4581266254213449,0.00515477364241464,0.00670487716880112,0.0541567622061265,0.23022877089938504,0.0645946768768131,0.0638963999999997,0.0,0.0469588000000006,0.10614407119234599,0.0,0.0668410136219595,0.0134566388719296,0.147220778053926,0.0485976575837159,0.0524469982684399,0.00546792765561528,0.00122299289028534,0.0144199682997405,0.0294521978639493,0.0,0.0,0.0138865974907735,0.147252417632012,0.0454744000000001,0.0063625515617172605,0.140858502342684,0.121994425777834,0.118164241306917
OLAPARIB,0.0,0.0800323407183623,0.24419912995744697,0.19972518967070102,0.0945062413572752,0.133631343121417,0.0693243848964745,0.116139677939521,0.132336149829571,0.208224669908962,0.137304452165919,0.0,0.26820895072251505,0.00100131629714782,0.00755079965083292,0.106154840305841,0.042294041884936004,0.0103680735853533,0.0128877549457492,0.11012090128681098,0.0612165601832875,0.136535718411263,0.176098643371066,0.0012658423457375199,0.0710983757894924,0.0706999644855084,0.0,0.12162057411801899,0.0076191707317555,0.22736050804985003,0.0421206601841057,0.19669550179729398,0.235641747736121,0.00727807789456407,0.054035244470693,0.0315654117664909,0.0299616730734399,0.10004530332747198,0.037604732334768,0.000551726934685658,0.0120849997316083,0.16470344499118802,0.0,0.0582458027845479,0.18392876927875798,0.0690385356401143,0.12075279166320299
PACLITAXEL,0.377503425512567,0.507398408066092,0.47341739185290704,0.41976090962082296,0.435554304928008,0.34227567715878005,0.5617619182297989,0.403135814034786,0.513278763999524,0.500839104276266,0.34638952985102506,0.0739066583510739,0.492810713948197,0.5078231973082671,0.473402595131146,0.41416368009607,0.22811526994508102,0.484334052526949,0.406439419788183,0.516523090034895,0.41053490050291597,0.300553401739291,0.543932628915455,0.29872004893473203,0.406668142785858,0.331582008742273,0.30299200252850106,0.6703390065646488,0.438467146026166,0.593394748912225,0.6167685586039671,0.636124580200263,0.646226853529065,0.273224543172448,0.5177267369861911,0.24935385398348603,0.328265767975239,0.412832262570408,0.206324200732501,0.0893847737065073,0.562676287224521,0.576522033621991,0.27594227237198,0.572046777260438,0.58665491637514,0.38827033867843397,0.599041621029701
PAZOPANIB,0.0,0.10051369775252199,0.131486727021684,0.14964467170632598,0.0581797318921342,0.0552602000000003,0.0718526011773075,0.0038472238540979,0.140497624581181,0.238454291921825,0.0135613264281705,0.0,0.110214886849461,0.10745080000000098,0.0499556512596714,0.0883593668920439,0.009395518730157641,0.0532451152115655,0.42337102969091495,0.28984116605935806,0.0904617636917063,0.0,0.10492972996314,0.120760802524681,0.110457575887513,0.0,0.283727712371199,0.00435224609481164,0.0711182980570945,0.12800755600867,0.00622098852206944,0.00204686426229922,0.0314397135689693,0.00301763433035476,0.0044588319101499605,0.00692702824202656,0.0391340350096226,0.0544799999999998,0.0,0.0209409999999999,0.0,0.00149223481887653,0.0591667901265243,0.0198540336283139,0.0451738222214276,0.0738019480763355,0.0339074409893573
PICTILISIB,0.238421732928035,0.22416374013964702,0.306797236313139,0.275459932807854,0.29343062524383695,0.26114237189754397,0.19820323353600602,0.113151387184438,0.0225341085212663,0.445073912186229,0.344151964567959,0.298438264395648,0.191296995627989,0.3804423528551789,0.211082952664052,0.49556024050358205,0.14761368707276198,0.0318150470179647,0.282207817024578,0.176220318053665,0.32387536654128396,0.461450389848697,0.238254489074326,0.18955999961779396,0.404089435804817,0.22379854589676298,0.30548080435138797,0.31264771476850894,0.202236098184315,0.34674935082498104,0.37763652572313794,0.313265847310422,0.36636452389116,0.13772963804253602,0.30065842832262896,0.170575940789301,0.20060868466372603,0.21521705371074804,0.218257239157457,0.18891494021689,0.185827933759265,0.239159086211239,0.20237155380098898,0.311478211687095,0.24163057988587397,0.332596069298232,0.35979753984911406
SARACATINIB,0.12735913133096,0.117230084734206,0.209271814658365,0.18939772031988503,0.171875981526478,0.21873531128853,0.0267130218243417,0.0,0.0975480482235222,0.287559300214688,0.23765217278452802,0.0320615764546098,0.0,0.21979996432889104,0.051339050823383,0.41418046363867606,0.161527441640289,0.283648016515687,0.20298467082395602,0.0136969110419085,0.29224087028849105,0.11897989330142598,0.269636144059682,0.00888655157261395,0.137801972458631,0.0959769875536126,0.00705814928089782,0.0,0.0123960191058771,0.17913563229612398,0.0,0.18115989828535198,0.116988736218205,0.0113482253692318,0.195889571009853,0.135488817891838,0.152197229947219,0.14008307296989098,0.15104544060880498,0.191382200510064,0.00501236745643381,0.0519857890454351,0.128866687992721,0.0,0.104708438551249,0.0925845855374216,0.00408987401727573
SELUMETINIB,0.0,0.00138187098372593,0.22821995043576698,0.0761714795191394,0.0492420261213388,0.137467325229798,0.0650478475577718,0.521048156815335,0.161056639226614,0.16634465675212803,0.322842021408143,0.093173206398267,0.191601866183532,0.11893257870694501,0.161992418473082,0.38373898049816496,0.144794356076155,0.111537926987252,0.21558802492637102,0.10963371760062801,0.159908441406234,0.41492743408122895,0.35115827633186697,0.0722387383313201,0.007727855073612329,0.0507320239529991,0.15839005002845402,0.441762127935172,0.0240952759532821,0.23747221158695,0.276820539752212,0.663351828854777,0.333540168941407,0.39525459887392206,0.129091733239985,0.126822336345384,0.28563035753386495,0.16621655500587101,0.0,0.23757430200171203,0.0176630875560239,0.636868538233526,0.117482099696387,0.441988728326136,0.13991453085830402,0.0538052000000002,0.465055903257998
SERDEMETAN,0.00163271091261412,0.162072031145635,0.198807997479007,0.140041755529267,0.0152404521358409,0.169730573893957,0.0373660327953935,0.11475764753662801,0.0198076195677896,0.163075698917391,0.237438696994129,0.0557303342975495,0.0639493056274225,0.0483749422720819,0.10603834166669698,0.011856484688768999,0.00981677767879038,0.014681591154493,0.14741632754117598,0.0956918642589303,0.0779512769398067,0.0342162891426145,0.133145346266685,0.169016684554305,0.133041147946693,0.0134731276579375,0.0110987522102126,0.35201609769652004,0.0882667172572766,0.24535911227782398,0.0180992293568667,0.241765899172644,0.31193289376466604,0.0136661249896755,0.025085831827532,0.0058794921028121295,0.0295744407919348,0.00654651850572032,0.00561517616768664,0.00212222442183215,0.009348392443471291,0.105044985832732,0.0210480000000002,0.21794368968715103,0.201618834021487,0.0418669940637504,0.0940300479396067
SORAFENIB,0.0,0.0486498884412566,0.000973645529248216,0.000930795411413425,0.006688508393394721,0.0559018262568432,0.0167946753352296,0.0619674397343451,0.142658898372047,0.21404868545612102,0.00111303251319123,0.0,0.005383669788753129,0.0,0.0,0.0,0.0,0.0011300123620896,0.300789345141468,0.0106762507754232,0.0371312073309396,0.0,0.0423420074558432,0.0304577999999998,0.0514535460685346,0.0,0.0547732141072192,0.00270184376524205,0.38465956859685296,0.5689527105244849,0.00820915900788511,0.0,0.0,0.0125875732851725,0.00787851941776826,0.0,0.0,0.0,0.0,0.000816276480575332,0.00365389614839567,0.00271584715290594,0.0141125993852501,0.0,0.0495514615802085,0.0,0.0103241302918295
SUNITINIB,0.0,0.0861239568306294,0.12670716175399,0.0265395280589368,0.0,0.0386806558314867,,0.00344979192444616,0.0245082748961259,0.189718091603662,0.179916291179246,0.0,0.07228101185939999,0.0,0.0,0.00923080260141505,0.179704790663862,,,,0.0175073934724447,0.160433051826189,0.079013541476983,0.0416034380842591,0.0723690390025309,0.0,0.071320190443386,0.0364035863354938,0.333439477438048,0.48152337415001506,0.0471280283086951,0.0184295448893029,0.00196267065984751,0.0254200000000003,0.0192200000000009,0.0,0.0007938591367865481,0.00805322340379235,0.0,0.0,0.0375231273372963,0.0152521094552638,0.0212501929951412,0.0521372987837786,0.0126367986002753,0.10130580280589901,
TEMSIROLIMUS,0.27612067447218297,0.37855547150732105,0.40822636423121295,0.509580901811157,0.467742997469066,0.37967870485389793,0.379962151392314,0.31298549373632695,0.12596832339727598,0.23326997423989002,0.256627406357941,0.0869779977608145,0.4104786,0.155053499490609,0.37983769410028795,0.567305202813162,0.141177533501285,0.158440423159518,0.306499112685995,0.395310409918659,0.299254896465585,0.435041220791678,0.259408084878603,0.175972170756935,0.662915757231908,0.283547911608906,0.46373853865152004,0.186374940730974,0.15290935122972799,0.227873906535253,0.22991665210352,0.0,0.0791848145714441,0.22996956098128,0.22906076556456198,0.205521270070763,0.143194266023537,0.164688508053352,0.2586682909978,0.0696179293984002,0.16346069380219902,0.20520698472473603,0.20983366296959302,0.104899308449244,0.485930050414256,0.332267431600349,0.271392142057861
TIPIFARNIB,0.123833369314324,0.15533039340485097,0.409789287850757,0.4232244543868329,0.299534600417562,0.28254488506104497,0.395817598407865,0.395316312237046,0.305302683877345,0.49330031019182796,0.338795981822182,0.255114345084866,0.337317809243088,0.24782594531885396,0.263455899211682,0.18966706522463198,0.065871962984935,0.23309076102582899,0.505595616658991,0.496034994236971,0.161062428338216,0.4710750519587021,0.277320962067103,0.135709362871878,0.314203126631407,0.0820585534902334,0.29772111729428896,0.4793274340411261,0.277815213868681,0.44283155147882497,0.20263707845995602,0.49441469664512605,0.34406369579877505,0.163508397496037,0.286836183019398,0.113633474456293,0.0597818600012853,0.129360186555406,0.10612903034206599,0.0922943778755077,0.254518952749165,0.541208353625126,0.111187359439124,0.348953662340973,0.579238569593264,0.128629185929622,0.46749588313942797
VORINOSTAT,0.14283242219012,0.11114799026658999,0.251900914116805,0.146372031188979,0.0140192217236942,0.14814080551551598,0.22347651392276,0.0187479671176006,0.19168972330934397,0.20735982015829102,0.122696631362681,0.166499720854303,0.15058324831687697,0.112309388011453,0.13435938546358198,0.15141966469535,0.138193865542509,0.136560822131079,0.23711357984042,0.231271706474842,0.11678273533843599,0.28968106444392105,0.128645039483576,0.16674978710227803,0.24213670910639104,0.15215184023425501,0.17049071287505602,0.18623611337182197,0.23013179345668397,0.22172877852123998,0.225105692926848,0.24878892896890198,0.200289699790775,0.177857539238648,0.12043469716958399,0.0334507345671975,0.199448774846873,0.205908443690327,0.11020186103647599,0.12118316459351,0.207492642952448,0.0970101051785495,0.112772217447851,0.12837564403995802,0.331220545426685,0.15004752507691,0.22296490225107604
