drugid,CVCL_1045,CVCL_1046,CVCL_1798,CVCL_0126,CVCL_1048,CVCL_1049,CVCL_0079,CVCL_1050,CVCL_1052,CVCL_1053,CVCL_1054,CVCL_1057,CVCL_0131,CVCL_1058,CVCL_1059,CVCL_1060,CVCL_0134,A3KAW,A375,A4FUK,CVCL_0080,CVCL_1067,CVCL_0139,CVCL_1805,CVCL_1806,CVCL_0028,CVCL_1074,CVCL_0152,CVCL_0153,CVCL_1083,CVCL_1084,CVCL_1085,CVCL_1086,CVCL_2310,CVCL_2312,CVCL_1087,CVCL_1088,CVCL_0178,CVCL_0179,CVCL_1092,CVCL_0181,CVCL_1093,CVCL_0186,CVCL_1096,C32,CVCL_1101,CVCL_0234,CVCL_1105,CVCL_1106,CVCL_1107,CVCL_1808,CVCL_1108,CVCL_1110,CVCL_1111,CVCL_1112,CVCL_1809,CVCL_1114,CVCL_1115,CVCL_0237,CVCL_1117,CVCL_1118,CVCL_2873,CVCL_1119,CVCL_1120,CVCL_1123,CVCL_1125,CVCL_1978,CVCL_0216,CVCL_1126,COLO205,CVCL_0220,CVCL_1128,CVCL_1129,CVCL_1131,CVCL_1132,CVCL_1133,CVCL_1134,COLO800,CVCL_1137,CVCL_1138,CVCL_1140,CVCL_1141,CVCL_2418,CVCL_0608,CVCL_0609,CVCL_0236,CVCL_0201,CVCL_0026,CVCL_1121,CVCL_1155,CVCL_0243,CVCL_1168,CVCL_1169,CVCL_1170,CVCL_1173,CVCL_1174,CVCL_1176,CVCL_1177,CVCL_1178,CVCL_2022,CVCL_1179,CVCL_6774,DU145,CVCL_1183,CVCL_1184,CVCL_1167,CVCL_0008,CVCL_1171,CVCL_2891,CVCL_1187,CVCL_1188,CVCL_1191,CVCL_1812,CVCL_0029,CVCL_1192,CVCL_1194,CVCL_2030,CVCL_1195,CVCL_1196,CVCL_2034,CVCL_1197,CVCL_3509,CVCL_1205,EOL1CELL,CVCL_1218,CVCL_1219,CVCL_2047,CVCL_2908,CVCL_2909,CVCL_1220,CVCL_0270,CVCL_1221,CVCL_1222,CVCL_1226,CVCL_1227,CVCL_1229,CVCL_1230,CVCL_1231,CVCL_1233,CVCL_1818,HARA,CVCL_2057,CVCL_2059,CVCL_2060,CVCL_2917,CVCL_2061,CVCL_1245,CVCL_1249,CVCL_1252,CVCL_1254,CVCL_1258,CVCL_0290,CVCL_1259,CVCL_2062,CVCL_1263,CVCL_1267,CVCL_2063,HCT116,HCT15,CVCL_1273,CVCL_0009,CVCL_2067,CVCL_0001,CVCL_1279,HH,CVCL_0002,CVCL_1285,CVCL_1286,CVCL_0312,CVCL_3517,CVCL_0313,CVCL_1287,CVCL_1288,CVCL_1289,CVCL_1290,CVCL_0317,CVCL_2520,CVCL_1291,CVCL_0318,CVCL_0320,CVCL_1294,CVCL_1296,CVCL_0326,CVCL_0844,CVCL_0333,CVCL_0334,CVCL_0332,CVCL_0324,CVCL_1299,CVCL_1300,CVCL_1303,CVCL_2075,CVCL_1304,CVCL_2961,CVCL_1307,CVCL_1311,CVCL_0359,CVCL_2785,CVCL_2786,CVCL_2787,CVCL_4647,CVCL_2077,CVCL_2078,CVCL_F242,CVCL_0065,CVCL_2086,CVCL_1319,CVCL_1320,CVCL_1865,CVCL_0004,K052,CVCL_1323,CVCL_1324,CVCL_1325,CVCL_0589,CVCL_0371,CVCL_2091,CVCL_1327,CVCL_2092,CVCL_2971,CVCL_1329,CVCL_1330,CVCL_1331,CVCL_2983,CVCL_2986,CVCL_2989,CVCL_1334,CVCL_0378,CVCL_1335,CVCL_3004,CVCL_3005,CVCL_1338,CVCL_1344,CVCL_0379,CVCL_1345,CVCL_3007,CVCL_1347,CVCL_1348,CVCL_1349,CVCL_1351,CVCL_1352,CVCL_1353,CVCL_1354,CVCL_1355,CVCL_1356,CVCL_2096,CVCL_1357,CVCL_1361,CVCL_1362,CVCL_0388,CVCL_1375,CVCL_1376,CVCL_1377,CVCL_0392,CVCL_0393,CVCL_1379,CVCL_2104,CVCL_1381,CVCL_0012,LS180,CVCL_1382,CVCL_1383,CVCL_1385,CVCL_1386,CVCL_1392,CVCL_1393,CVCL_1394,CVCL_0399,CVCL_1399,CVCL_3020,CVCL_0031,CVCL_0618,CVCL_0620,CVCL_0418,CVCL_0419,CVCL_2588,ME1,CVCL_1870,MELHO,CVCL_1403,CVCL_1404,CVCL_1406,CVCL_2112,CVCL_0426,CVCL_1411,CVCL_1412,MIAPACA2,CVCL_1415,CVCL_1417,ML1,CVCL_8792,CVCL_2119,CVCL_2120,CVCL_2124,CVCL_1422,CVCL_1424,CVCL_1426,CVCL_1427,CVCL_1430,CVCL_0064,CVCL_0445,CVCL_0092,CVCL_0067,CVCL_1440,CVCL_0005,CVCL_1454,CVCL_1455,CVCL_1456,CVCL_1458,CVCL_0060,CVCL_1463,CVCL_1464,CVCL_1466,CVCL_1467,CVCL_1470,CVCL_1473,CVCL_1475,CVCL_1476,CVCL_1478,CVCL_1479,CVCL_1481,CVCL_1484,CVCL_1485,CVCL_1488,CVCL_1489,CVCL_1490,CVCL_1491,CVCL_1492,CVCL_1495,CVCL_1496,CVCL_1499,CVCL_1500,CVCL_1505,CVCL_1508,CVCL_1509,CVCL_1511,CVCL_1514,CVCL_1515,CVCL_1516,CVCL_1517,CVCL_1518,CVCL_1522,CVCL_1523,CVCL_1524,CVCL_1529,CVCL_1530,CVCL_1531,CVCL_1532,CVCL_1534,CVCL_1535,CVCL_1536,CVCL_1537,CVCL_1539,CVCL_1543,CVCL_1544,CVCL_1545,CVCL_1547,CVCL_1549,CVCL_1551,CVCL_1553,CVCL_1555,CVCL_0455,CVCL_1559,CVCL_1561,CVCL_1562,CVCL_0459,CVCL_1564,CVCL_1566,CVCL_1567,CVCL_1568,CVCL_1569,CVCL_1574,CVCL_1575,CVCL_1577,CVCL_1579,CVCL_1581,CVCL_1584,CVCL_1587,CVCL_1590,CVCL_1594,CVCL_1595,CVCL_1600,CVCL_1603,CVCL_1608,CVCL_1609,CVCL_1877,CVCL_1612,CVCL_3082,CVCL_1614,CVCL_1615,CVCL_1616,CVCL_1619,CVCL_1844,CVCL_1620,CVCL_1878,CVCL_2149,CVCL_3084,CVCL_1622,CVCL_2661,CVCL_0471,CVCL_1624,CVCL_1625,CVCL_1626,CVCL_3088,CVCL_3768,CVCL_2673,CVCL_2675,CVCL_1627,CVCL_1628,CVCL_1629,CVCL_3116,CVCL_3770,CVCL_3117,CVCL_1630,CVCL_1632,CVCL_2676,CVCL_1845,CVCL_1847,CVCL_1640,CVCL_0035,CVCL_2678,CVCL_1641,CVCL_2161,PLCPRF5,CVCL_1644,CVCL_1633,CVCL_1635,CVCL_1636,CVCL_1638,CVCL_1639,CVCL_1647,CVCL_1851,RCM1,CVCL_1649,CVCL_1650,CVCL_1655,CVCL_1659,CVCL_2176,CVCL_3156,CVCL_0504,CVCL_1660,CVCL_0505,CVCL_1662,CVCL_1665,CVCL_1666,CVCL_0014,CVCL_1667,CVCL_0093,CVCL_1670,CVCL_0036,CVCL_1672,CVCL_0511,CVCL_1679,CVCL_1682,CVCL_1684,CVCL_1685,CVCL_3599,CVCL_1688,CVCL_1689,CVCL_1690,CVCL_1691,CVCL_1692,CVCL_1693,CVCL_1694,CVCL_1695,CVCL_1697,CVCL_0626,CVCL_0627,CVCL_0525,CVCL_0628,CVCL_0629,CVCL_0068,CVCL_0599,CVCL_0526,CVCL_0550,CVCL_0039,CVCL_0600,CVCL_0527,CVCL_0630,CVCL_1699,CVCL_1700,CVCL_1701,CVCL_1702,CVCL_0531,CVCL_0532,CVCL_0533,CVCL_1706,CVCL_1707,CVCL_5031,CVCL_0090,CVCL_0250,CVCL_0077,CVCL_5058,CVCL_0366,CVCL_0454,CVCL_5078,CVCL_5098,CVCL_1708,CVCL_5112,CVCL_1712,CVCL_0538,CVCL_1889,CVCL_0539,CVCL_2206,CVCL_2207,CVCL_3881,CVCL_3172,CVCL_0103,CVCL_2208,CVCL_2209,CVCL_1714,CVCL_1716,CVCL_1715,CVCL_1717,CVCL_1720,CVCL_1721,CVCL_1722,CVCL_1723,CVCL_1724,CVCL_0547,CVCL_0632,CVCL_1734,CVCL_0548,CVCL_2187,CVCL_0554,CVCL_0553,CVCL_0555,CVCL_0556,TALL1,CVCL_2213,CVCL_1738,CVCL_1754,CVCL_1759,CVCL_1760,CVCL_1761,CVCL_1763,CVCL_3337,CVCL_1764,CVCL_1765,CVCL_1766,CVCL_1767,CVCL_0559,CVCL_0006,CVCL_3612,CVCL_3613,CVCL_2218,CVCL_1776,CVCL_3611,CVCL_0633,U87MG,CVCL_1779,CVCL_1780,CVCL_1783,CVCL_1911,CVCL_2235,CVCL_1786,CVCL_1787,CVCL_1790,CVCL_1791,CVCL_0040,CVCL_1902,CVCL_1794,CVCL_1795,CVCL_1796,CVCL_1661,CVCL_2956
AFATINIB,0.0287199885570719,0.0208638637268044,0.0222154430427059,0.140845412405995,0.0510521757694413,0.0939329844453442,0.0246367074784554,,0.008622449744171909,0.0147335225468437,0.00998372142819069,0.0105401340291664,,,0.0202410172540123,0.0947294093159613,0.0516794564964486,0.00976723144585334,0.00499185340639957,0.0157356094014397,,0.312108806250205,0.0893490779201061,0.00483905981800548,0.0273068169188564,0.077193403404249,0.45025448412693503,0.18936261358056897,,0.000998918141147566,,0.0201407192829602,,0.168137198188424,,0.0101550063999807,,0.22065863332559102,0.42894385176438204,0.008005289243678179,0.017329721178288997,0.0379186113813209,0.0964845022491146,0.0951001709584049,0.005115952411835679,0.00446083307250178,0.0556741347846044,0.111829907886204,,0.4196169062852971,0.16383890248233302,0.430861917621735,0.0482993622887103,,0.0,0.0,0.072661754509878,,0.0947547361942655,0.0164012089020798,0.0221076969712855,0.274987878670218,0.153479065120078,0.0519955342992869,0.000339617777218884,0.014962318095883,0.0343525931407228,0.00119670677156949,0.0283385372014144,0.00530594529817932,0.0121463101627736,0.0,0.20527174358452302,0.0580121208244575,0.0150033527172332,0.00273507976676876,,0.21207384709225896,,,0.00983614900702153,0.005787926324281679,0.0190995995163757,,0.113730557940714,0.0840586991185251,,0.0804067141179469,,0.0035537981051419797,0.0957100102425468,0.11524731074278399,0.0121334471157508,0.0998528979081257,0.0382815867633016,0.0,0.0695305919724931,0.00647339342662068,0.0038910020212926297,0.0170743034594208,0.0438835745056812,0.23361643641378102,0.16520396048978303,0.008442730228287329,,0.0984639077685325,0.0004934354017071589,0.0890647854722721,0.007276834574020841,0.434149046379866,0.00807274229257492,0.268757656467068,0.485380875876315,0.0960500846709672,0.405143852989653,0.025462637801072,0.0113002813047024,0.307747720005628,0.00986955485345397,0.0,0.251031271105317,0.00015164979474630402,0.0104100152029675,0.0359987135101911,0.4088464104619529,0.071285305854588,0.126259031336636,0.0677252090858436,0.0,0.0211795671413599,0.20221012305807,0.0505010050782041,0.00987147977127806,,0.0512164019668906,,0.0,0.0382105288441617,0.0463293184938046,0.0,0.231822530190541,0.0174865477236261,0.00294605014035961,0.194983122779148,0.0856063910195731,0.17077961245299,0.172679188055298,0.0,0.0146453891389707,0.0362092615049205,,0.0827033564185861,0.0503702419911107,0.180008044923175,0.43617481478236897,0.0412072570265829,0.829385328288213,0.15297751806288,0.00279100172319021,0.0125598215026221,0.0112990457488823,0.22966521488887898,,0.0520662158166139,0.0176221562423649,0.051359339751845,0.0174423428872438,0.0523194164272468,0.0526959062699956,,,0.363120548511789,,0.53691209951793,0.000818191162275843,0.0020420280375095,0.11956910512032302,0.0229401278679985,,0.0901728583567041,0.0509384512663028,0.0106593980806861,0.0268591131333416,0.0454310340775598,0.0129130407020958,0.0315392955765794,0.0151764229696467,0.0231746906110934,0.0464811528015547,0.158000215596069,0.0800820312339139,0.0,0.270728097911143,,0.0178385460518991,,,0.34756682148584,0.0573362020160645,0.0679732935106329,0.307140090769036,0.0715568590719663,0.0485900825447256,0.00361120221854105,0.00578026555019149,0.0116505492293175,0.0109665302766261,0.0024801028653165,0.0213186838586638,0.0145668276069107,,,0.0288295929387423,0.00254562108081665,0.0205748046735393,0.0,0.0,0.000332721810666706,0.119186356861764,0.0778748059230762,0.143042990988176,0.0,0.00222871683776729,0.0066197876035161704,0.0121996693082913,0.0057157052973730894,0.0011324704552115698,0.00659248382791974,0.0239606149578007,0.009552611579583729,0.007615887192020001,,0.116467824965509,0.0140938148952243,0.0388210843720924,0.0134275858324239,0.407385388320758,0.0460382351347407,,0.179376258344036,0.36454641143766797,0.371304634194118,0.056300953497812,0.150281520185843,0.0109159300151865,0.0117729285958147,0.0185678092498077,0.0,0.0950895053166003,0.0339150061902738,0.014417524718452,0.135430106042983,0.0461219343898866,0.000243242890758346,0.0481458459136449,,0.359422083423137,,0.0124228658549752,0.0849524393996848,0.13585419155542697,0.284092665596677,0.0116839110524543,0.162350813307118,0.00114709094696258,,0.0278492564944332,0.108033861309244,0.00115828112104195,0.0494564243610358,0.0252573743569754,,0.11878820837123599,0.0475040764312503,0.204686448249126,0.0742982403064131,0.0,0.00288339815821254,0.063082266677274,0.0,0.0,0.0761730574468348,,0.0255114900814985,0.0383793854771941,0.14000251784763001,0.00524547109672128,,0.23464344605697401,,0.00593528432610945,0.0263731649899208,0.13527452402313,0.00470485236460682,0.412384125546476,0.0450610173682369,0.018477933191286,0.0454053131548641,0.0,0.0631102970232348,0.0816735475027459,0.0071742775535789905,0.0,0.0174925188719586,0.00449207302201818,0.00359707560486655,0.00708624388751953,0.00491397729049824,,,0.0568873992462179,,,0.0382704944039732,0.0570818671586778,0.0213519739782937,0.0454371022205139,0.300879186577443,,0.0565421613408391,0.42344866268260395,0.0623307072614547,0.385965626063104,0.248086510948247,0.0019269467582831699,0.0189229456774528,0.0900163248361788,0.0405856875455985,0.0391221984647679,,0.151155305455939,0.0715765733110525,,0.0804574326833971,,0.147873775783121,0.0458897978605703,0.0967459150402037,0.00768024264375743,,0.0567721025605222,0.0052902072975057,,0.0107227045732533,0.0542232367580928,0.201793519905601,0.00114685678907166,0.292657971823467,0.00388857019032176,,,0.0493730129816403,,,0.0233381721949839,0.0654002120679242,0.0722890838006307,0.00466603428099168,0.0146600286379906,0.008538834608978241,0.18646340515418203,0.46862929739497794,0.10079778766030699,0.040641105411141,0.0031777252165353102,0.0605751676406429,0.40386566006589003,0.0810708290091399,,0.0133761104184448,0.007524802548744941,0.0119341357594609,0.11434215614673801,0.14473457099666598,0.00498286637499465,0.0159083925251916,0.128899215882337,0.10583720942564,0.0414854600658724,0.0,0.148191628442358,0.0241560349447754,0.482621145390926,0.16486071292236198,0.0626640482195606,0.00512361695399648,,0.22018321210767197,,0.0877839484272743,0.11991544905276101,0.0189622539829137,0.0807610720764027,0.0191927276001331,0.009518887151426791,0.0122224189466112,0.00536395431729614,0.417060317545651,0.5393688614437021,0.0122133979565552,0.025852356375122,0.0,0.0828051107982165,0.0,0.00643198799888769,0.00460319004617907,0.0385148911736656,0.073653517555193,0.0265633457341806,0.0825911332214148,0.324170730205104,0.009978282029474591,0.288295855455841,0.0215026322527543,0.0132094245708628,,0.0406932071349779,0.124318552622419,0.5050614699326921,,0.0945627551380113,0.00839967047744425,0.0071376229074532295,,0.0,0.24389432598890498,0.10428355360782901,0.0868006023977661,0.0993708722751193,,0.19463736522767802,0.0343859988427053,0.168882216125767,,0.0035595072820835795,0.0553048730549415,0.0862362417541954,0.0782986040872319,0.00605159769183837,0.0453350693936533,0.0128875949043657,0.236659361086425,0.103939102999733,0.0270112933781313,0.00933963709710783,0.0525487246112191,0.007193131441444691,,,0.0,0.0211187780260784,0.19154581689499103,0.137710214185546,0.257725495994114,0.0459742606787147,0.0290916120088273,0.29856849515202305,0.0,0.022611602247547997,0.0162554928888804,0.062476080732577,0.0698611258409094,0.0560466090150453,,0.0034824151935725603,0.0585632923872826,,0.00696674515722937,0.0139766640513385,0.00673163768156034,,0.00135593345314551,0.0340604779723612,,0.0590150623134832,0.093395182423775,0.0127506829042896,0.0246801058007232,0.29756252528595506,0.00118641061835555,0.0,0.007549721284151191,0.102242260614206,0.0036299807409250298,0.153202762639651,0.0767387578479891,0.0044875645376176105,0.11034120871185,,0.0969764752559794,0.00130919472536901,,0.0416907459697914,0.0,0.0731557467069461,0.0407696807807745,0.0314200500021127,0.0135408067962283,0.12530469066802,0.012146714345674001,,,0.0224866666363815,0.0104519048288374,,0.10867694649585301,0.0902126106412913,0.0018637992836853102,0.0322247883634877,0.0160368606069732,0.0613293344629361,0.0,,0.0589052477113726,0.0111747845603924,0.0225317997480053,0.0206106488279431,0.00596933136985591,0.341408517070989,0.0244056666611309,0.00474487626915183,0.0,0.0077697894754824295,0.0225476120534236,,0.080835399173327,0.0168744843395813,0.0762380493789492,,,,,0.29719455832678104,,0.0931766387477427,0.348987467543115,0.747530694932254,0.0972676529477694,0.24596826836902105,0.15782236630084698,0.137155214771401,,0.0,0.14975202803326199,0.109389597619146,0.0304547488774305,0.006628114844256371,,0.0201936157962623,0.105122898007276,0.0235858227416543,0.0923187209870054,0.0268685928466928,,0.11933021868533698,,0.000227437507660198,0.125688481351438,0.26053377101015096,0.0418156140827354,0.0109317208854916,0.155314647410147,0.0048837215817367895,0.0691798126029996,0.31728731477647804,0.0512395919845036
ATRA,0.0332794069043009,0.000711171451250471,0.0419298563057231,0.018199629315121996,0.00298254577812763,0.0642513764004201,0.21847169213351197,,0.03621342172545299,0.0236771917798832,0.22290046900027302,0.284502008805178,,,0.0703099696930748,0.00172566317087221,0.177864521145452,0.0463300472121292,0.0925615611029224,0.22678184862681303,,0.0260976988106422,0.000501501058584049,0.0252216761518817,0.16561136836357299,0.0283017040943148,0.20406732662046104,0.0524793986124016,,0.0043671973041168105,,0.0037257656199483602,,0.16375678697669502,,0.00748063795697764,,0.11099581454672901,0.0209204527434186,0.00268553606273915,0.4815135769703521,0.0784257348273757,0.133057522231232,0.0273016865170016,0.0551590291093075,0.0412411393185662,0.19206998831126101,0.00520622579349246,,0.37613791890024795,0.118557355429979,0.409121938310275,0.0939961412227033,,0.0358464355682161,0.0,0.06857036806081,,0.0250826376272127,0.0170654792444606,0.118214572417716,0.0190385693870899,0.119839029618119,0.007592421721873409,0.12054673724109899,0.45785887347586796,0.0996214566008615,0.147750639007238,0.232529778066954,0.0237316942281224,0.0507717905512578,0.0424966042002112,0.0,0.0484664908924864,0.0571224571208038,0.0135693315576964,,0.20824091195820899,,,0.0198025459855078,0.0258234166658409,0.0,,0.10560964430880601,0.138686088404091,,0.0048376221925660896,,0.556727449136851,0.0461201285389826,0.19373135814545,0.0243006240371079,0.00108288394400635,0.00752496317123447,0.0036595761530112797,0.0873359228186958,0.0,0.0304958600718114,0.0288543759343678,0.20489735196125697,0.0821137668974743,0.0414830794010823,0.0840449494471862,,0.12501045459850899,0.0535856001584222,0.0223053572318671,0.29706638941539504,0.0415795161907482,0.16634920682813598,0.0029019940504811602,0.290973320492041,0.0464160515433927,0.110006976895633,0.31714380633912104,0.0875347935252232,0.19956882988897198,0.320775484218811,0.0,0.00151027268171156,0.0161196138017787,0.0,0.7513993926673921,0.0,0.14554502787319,0.0271779651047303,0.22547216046896498,0.543289502441722,0.0,0.0952527073504402,0.148514848079293,0.12524639217226,,0.15463284914965303,,0.00324313218919594,0.0815088715071013,0.009514098030213391,0.0190565274727878,0.0616350230914005,0.2007838076567,0.0,0.0,0.0057931063870098,0.0741552084083052,0.0119975285169311,0.0190743007330498,0.21959205932057702,0.22357036446098802,,0.0123196148598401,0.0471795115120391,0.0,0.0441045280591588,0.00512244006317458,0.0519920279167246,0.0270303863745837,0.0,0.145900693194343,0.267138210302814,0.0,,0.0980053285687318,0.393492817486431,0.451747310579585,0.0,0.0569182536784237,0.0985426371351835,,,0.12421655874753801,,0.15994981733136,0.0231189046667205,0.110401701291403,0.0,0.04447219508084599,,0.0,0.0095201622972093,0.0693848698858562,0.0,0.0370752375181944,0.0645896992551281,0.0759517485766421,0.23761876055119802,0.0812048375426547,0.00115141027234481,0.10024025012160699,0.0741856111430382,0.41659599566009403,0.0,,0.0265731965361608,,,0.0417453603966088,0.0399029967249523,0.00804848897441923,0.0659848452075282,0.08248960549232401,0.30385452355844395,0.27670810396168605,0.0680854897919042,0.333651943965143,0.436492617829622,0.247610730769208,0.27017361174417,0.111808826456072,,,0.0286576629801721,0.200511931651063,0.11158076264966901,0.208739607039355,0.0583785243944736,0.127761417070414,0.273437382193281,0.0137542671274817,0.0225228558979695,0.0922272344037442,0.0314394912685905,0.0331602825177755,0.027749146477731,0.0670705434626351,0.192813817540857,0.259652022892964,0.078337846151273,0.0372586623261471,0.0,,0.0864059875803907,0.189661079218577,0.0,0.0481265164292343,0.0632235040036072,0.129391716257474,,0.0203356922539516,0.068661793800706,0.0510692437472484,0.0421159725072924,0.0516717625051438,0.00787337805057127,0.229773655901807,0.290867250876401,0.0413505017402521,0.0450453499283774,0.36790530011770894,0.10892206175308,0.142140778633706,0.0,0.00101042235401784,0.0521413273825174,,0.0291365369153708,,0.0354686705455933,0.030453881174323,0.0302527837028696,0.0038540685120080705,0.0818092541155944,0.0,0.00293129946088876,,0.198448909921177,0.0973797501942171,0.00041601007405185,0.0384161744427314,0.18530942874914003,,0.10427820152763902,0.0,0.0058593749980318105,0.0894400199979747,0.117594074550069,0.0,0.23284321408721104,0.0,0.0123307421360323,0.109348481585496,,0.19907954695945798,0.00522025810369815,0.0281149677268123,0.0561685372577196,,0.0169366689497627,,0.350522256270969,0.24402620257544,0.176906983840702,0.0,0.524824429083125,0.234264551845494,0.383635684786342,0.24139979548784804,0.0618047215865403,0.8235160360372429,0.17827346511288503,0.108636626976603,0.0769286197504313,0.0158669914020011,0.0883900010778641,0.0356826776614566,0.0488992088065538,0.0541854455831878,,,0.0669409141585279,,,0.0070443548452769405,0.0859794812574386,0.204710052087128,0.0,0.0549547220685674,,0.00020747069887050201,0.115993909615425,0.0972704328527254,0.0642521245888278,0.0353848865720721,0.0727183075646104,0.0457532645531722,0.007467307025373041,0.009128874928646,0.0646215776997284,,0.132793772271105,0.0,,0.00697218123826855,,0.0130353087884599,0.0400002244891578,0.38932363029882394,0.10426554254490401,,0.0,0.051403016783355994,,0.0121257842373354,0.0700185511232223,0.0906122946106715,0.0286578839018444,0.0305382680379083,0.00410629440858892,,,0.0365363054961018,,,0.0918028838782248,0.0772408998004504,0.0227663962679735,0.0289518987281289,0.0148868818399712,0.0520221956714358,0.122924722954785,0.23058105696218803,0.18799100202789298,0.0119798309870565,0.0179741048793851,0.0,0.33688528520492195,0.00566458140968287,,0.139004518778991,0.0454296144245633,0.0274594258711396,0.15353990228687,0.0159319757928781,0.0033012856586097697,0.5829516020679449,0.00232211806103128,0.0605824773521149,0.0579834016649921,0.0,0.00607512157733758,0.49823001849628396,0.053863630663085,0.050179265109259005,0.6865669218681949,0.23286332941901003,,0.0593284523658717,,0.0163771056467464,0.0,0.21639579552608,0.35841841970154203,0.627811105962426,0.0788271302283189,0.193511434884161,0.0,0.132643386835859,0.20495007887630898,0.019134282594456,0.0357143410186488,0.0269353280508633,0.0507162757700208,0.0170133169507311,0.0916759150312979,0.0460493619773703,0.28884955662352396,0.10699325937438499,0.0,0.10129668301608098,0.10163389384433999,0.0741819165723822,0.0748028888061656,0.0193161704383086,0.0253003585065034,,0.0380367997047901,0.0508623379529452,0.007469711481041091,,0.17415163140790102,0.0441314619763552,0.250023221599523,,0.128808759799586,0.0419968250330655,0.0059290596497622,0.0537259976305508,0.0408642157027897,,0.0,0.148814774248695,0.101444618307263,,0.0418342198331076,0.0273221773141101,0.113855732396593,0.461928503432761,0.00686461690288933,0.0556790303327897,0.188519506873064,0.330634705606607,0.00476613560746808,0.21692457605344698,0.24882425149280898,0.511398691414689,0.0546730731223314,,,0.0494238990917032,0.0420058184587885,0.0418956373894193,0.029336393522926,0.10031903039032301,0.155598606505437,0.0107763136233601,0.0505905964704154,0.0,0.0,0.0631743519674013,0.10866171866365401,0.0107630337366652,0.0028581195248625103,,0.0,0.0355157581870268,,0.187362907145993,0.0397410240671237,0.020422834949788003,,0.0265515670796961,0.0440119693572135,,0.006612353913491079,0.0638882479896621,0.0013581969417420599,0.0208800946645439,0.0201544559466854,0.0037464555908089396,0.255890834818476,0.16868445548683497,0.14690238350614998,0.30313154099898,0.009519025928226241,0.0076362117365918,0.0452440770108395,0.0491635718656428,,0.0,0.00970254149833205,,0.008807175047123002,0.0544655966598758,0.0189313390884998,0.00653175422463197,0.0159004420690726,0.0119156421240955,0.0,0.15790292776855702,,,0.0277447883419983,0.16271059342923,,0.0117506380410886,0.0491460873461061,0.20450171490619498,0.12734391291692,0.00418469711823673,0.136029442008797,0.0,,0.0582360547660305,0.167137663906481,0.0349337276848497,0.00558846921665164,0.0712912962531805,0.0461676077934741,0.0,0.0820483300968123,0.0672219634587061,0.19677118483147896,0.142340608192969,,0.0852865774246711,0.0336446138108028,0.11279736175208001,,,,,0.0539890267166223,,0.131753988045218,0.0436704447612911,0.0201999296133195,0.0776240411026932,0.0500505276632021,0.0469599177117839,0.00440691762071322,,0.000877829296021928,0.0229021309655795,0.105879486983203,0.11650128179423598,0.0130732578824201,,0.037405564818853994,0.000811518348265313,0.0152844841024062,0.00112329127403622,0.00395512765477665,,0.0622019279329448,,0.00292892932572658,0.0918441346877722,0.0759281107369193,0.22861667619091297,0.11848545342864301,0.0636149722743438,0.268135529613343,0.0239363132945229,0.00246642397259835,0.0386055267527442
